,DOI,link
6003,10_1016&j_paid_2020_110003,https://doi.org/10.1016/j.paid.2020.110003
6004,10_3389&fpsyg_2020_515895,https://doi.org/10.3389/fpsyg.2020.515895
6005,10_1016&j_paid_2019_109775,https://doi.org/10.1016/j.paid.2019.109775
6006,10_1037&pas0000901,https://doi.org/10.1037/pas0000901
6007,10_5114&cipp_2020_98693,https://doi.org/10.5114/cipp.2020.98693
6008,10_1016&j_paid_2020_110544,https://doi.org/10.1016/j.paid.2020.110544
6009,10_1016&j_paid_2021_111052,https://doi.org/10.1016/j.paid.2021.111052
6010,10_31820&pt_29_2_1,https://doi.org/10.31820/pt.29.2.1
6011,10_1159&000507589,https://doi.org/10.1159/000507589
6012,10_1111&jopy_12616,https://doi.org/10.1111/jopy.12616
6013,10_12740&pp&onlinefirst&138563,https://doi.org/10.12740/pp/onlinefirst/138563
6014,10_3390&s21196449,https://doi.org/10.3390/s21196449
6015,10_21697&sp_2020_20_2_03,https://doi.org/10.21697/sp.2020.20.2.03
6016,10_3389&fpsyt_2021_648386,https://doi.org/10.3389/fpsyt.2021.648386
6017,10_24425&PPB_2021_137886,https://doi.org/10.24425/PPB.2021.137886
6018,10_3389&fpsyg_2021_711323,https://doi.org/10.3389/fpsyg.2021.711323
6019,10_24425&PPB_2021_137885,https://doi.org/10.24425/PPB.2021.137885
6020,10_17951&lrp_2017_36_4_33,https://doi.org/10.17951/lrp.2017.36.4.33
6021,10_14746&se_2017_45_21,https://doi.org/10.14746/se.2017.45.21
6022,10_1177&0959354318802973,https://doi.org/10.1177/0959354318802973
6023,10_12740&PP&ONLINEFIRST&91731,https://doi.org/10.12740/PP/ONLINEFIRST/91731
6024,10_12740&pp&64378,https://doi.org/10.12740/pp/64378
6025,10_33392&DIAM_1260,https://doi.org/10.33392/DIAM.1260
6026,10_14746&prt_2021_2_6,https://doi.org/10.14746/prt.2021.2.6
6027,10_3390&IJERPH18126625,https://doi.org/10.3390/IJERPH18126625
6028,10_3390&ijerph18126625,https://doi.org/10.3390/ijerph18126625
6029,10_1007&s11126-016-9480-9 ,https://doi.org/10.1007/s11126-016-9480-9 
6030,10_1007&s11126-016-9480-9,https://doi.org/10.1007/s11126-016-9480-9
6031,10_12740&pp&99564,https://doi.org/10.12740/pp/99564
6032,10_1016&j_schres_2019_05_021,https://doi.org/10.1016/j.schres.2019.05.021
6033,10_5114&ppn_2018_75538,https://doi.org/10.5114/ppn.2018.75538
6034,10_5603&PSYCH_2020_0036,https://doi.org/10.5603/PSYCH.2020.0036
6035,10_5114&ppn_2020_97368,https://doi.org/10.5114/ppn.2020.97368
6036,10_5603&PSYCH_a2021_0004,https://doi.org/10.5603/PSYCH.a2021.0004
6037,10_1016&j_paid_2021_110643,https://doi.org/10.1016/j.paid.2021.110643
6038,10_1007&s10339-019-00944-9,https://doi.org/10.1007/s10339-019-00944-9
6039,10_1080&00221309_2018_1437385,https://doi.org/10.1080/00221309.2018.1437385
6040,10_1016&j_neuroimage_2019_03_043,https://doi.org/10.1016/j.neuroimage.2019.03.043
6041,10_1080&20445911_2020_1722135,https://doi.org/10.1080/20445911.2020.1722135
6042,10_1016&j_erap_2020_100521,https://doi.org/10.1016/j.erap.2020.100521
6043,10_21164&pomjlifesci_382,https://doi.org/10.21164/pomjlifesci.382
6044,10_13075&mp_5893_00245,https://doi.org/10.13075/mp.5893.00245
6045,10_1177&0033294118811620,https://doi.org/10.1177/0033294118811620
6046,10_26485&AGL&2017&106&6,https://doi.org/10.26485/AGL/2017/106/6
6047,10_19265&kp_2019_112227,https://doi.org/10.19265/kp.2019.112227
6048,10_26485&agl&2017&106&6,https://doi.org/10.26485/agl/2017/106/6
6049,10_1080&002213092018_1543646,https://doi.org/10.1080/002213092018.1543646
6050,10_3389&fpsyg_2020_01184,https://doi.org/10.3389/fpsyg.2020.01184
6051,10_1097&ADM_0000000000000659,https://doi.org/10.1097/ADM.0000000000000659
6052,10_1038&s41598-020-69938-4,https://doi.org/10.1038/s41598-020-69938-4
6053,10_1016&j_drugalcdep_2020_108301,https://doi.org/10.1016/j.drugalcdep.2020.108301
6054,10_3389&fpsyt_2020_554150,https://doi.org/10.3389/fpsyt.2020.554150
6055,10_1016&j_addbeh_2020_106607,https://doi.org/10.1016/j.addbeh.2020.106607
6056,10_5603&PSYCH_2020_0036,https://doi.org/10.5603/PSYCH.2020.0036
6057,10_3390&jcm10061321,https://doi.org/10.3390/jcm10061321
6058,10_1016&j_pnpbp_2021_110397,https://doi.org/10.1016/j.pnpbp.2021.110397
6059,10_7366&1896180020174103,https://doi.org/10.7366/1896180020174103
6060,10_13075&mp_5893_00499,https://doi.org/10.13075/mp.5893.00499
6061,10_15503&jecs20172_163_173,https://doi.org/10.15503/jecs20172.163.173
6062,10_24425&PPB_2019_130701,https://doi.org/10.24425/PPB.2019.130701
6063,10_3390&ijerph18084282,https://doi.org/10.3390/ijerph18084282
6064,10_3390&ijerph17218206,https://doi.org/10.3390/ijerph17218206
6065,10_12740&PP&OnlineFirst&118480,https://doi.org/10.12740/PP/OnlineFirst/118480
6066,10_5604&01_3001_0014_2664,https://doi.org/10.5604/01.3001.0014.2664
6067,10_5114&ain_2019_87627,https://doi.org/10.5114/ain.2019.87627
6068,10_5114&cipp_2021_110855,https://doi.org/10.5114/cipp.2021.110855
6069,10_18662&brain&12_3&218,https://doi.org/10.18662/brain/12.3/218
6070,10_26565&2225-7756-2021-71-09,https://doi.org/10.26565/2225-7756-2021-71-09
6071,10_3390&rel11040195,https://doi.org/10.3390/rel11040195
6072,10_3390&rel12040267,https://doi.org/10.3390/rel12040267
6073,10_32346&2657-6007_kp_2020-1_5,https://doi.org/10.32346/2657-6007.kp.2020-1.5
6074,10_3390&rel12100824,https://doi.org/10.3390/rel12100824
6075,10_1111&jasp_12598,https://doi.org/10.1111/jasp.12598
6076,10_32872&spb_v14i1_29461,https://doi.org/10.32872/spb.v14i1.29461
6077,10_1111&josi_12392,https://doi.org/10.1111/josi.12392
6078,10_1111&JOSI_12307,https://doi.org/10.1111/JOSI.12307
6079,10_1111&POPS_12647,https://doi.org/10.1111/POPS.12647
6080,10_7494&human_2019_18_4_31,https://doi.org/10.7494/human.2019.18.4.31
6081,10_3390&ijerph19010230,https://doi.org/10.3390/ijerph19010230
6082,10_12693&APhysPolA_139_555,https://doi.org/10.12693/APhysPolA.139.555
6083,10_12693&APhysPolA_138_181,https://doi.org/10.12693/APhysPolA.138.181
6084,10_1007&s11600-018-0234-y,https://doi.org/10.1007/s11600-018-0234-y
6085,10_3390&brainsci11050561,https://doi.org/10.3390/brainsci11050561
6086,10_2478&cipms-2020-0012,https://doi.org/10.2478/cipms-2020-0012
6087,10_26444&aaem&131287,https://doi.org/10.26444/aaem/131287
6088,10_1007&s42761-020-00028-4,https://doi.org/10.1007/s42761-020-00028-4
6089,10_5604&01_3001_0014_4256,https://doi.org/10.5604/01.3001.0014.4256
6090,10_3389&FPSYG_2020_506085,https://doi.org/10.3389/FPSYG.2020.506085
6091,10_1016&J_PAID_2021_111187,https://doi.org/10.1016/J.PAID.2021.111187
6092,10_1177&02654075211019124,https://doi.org/10.1177/02654075211019124
6093,10_3389&fpsyt_2021_800982,https://doi.org/10.3389/fpsyt.2021.800982
6094,10_28945&4594,https://doi.org/10.28945/4594
6095,10_1111&adb_12514,https://doi.org/10.1111/adb.12514
6096,10_1016&j_euroneuro_2017_05_008,https://doi.org/10.1016/j.euroneuro.2017.05.008
6097,10_1111&adb_12826,https://doi.org/10.1111/adb.12826
6098,10_1016&J_PAID_2021_111018,https://doi.org/10.1016/J.PAID.2021.111018
6099,10_3389&FPSYG_2020_00559,https://doi.org/10.3389/FPSYG.2020.00559
6100,10_24917&20845596_11_4,https://doi.org/10.24917/20845596.11.4
6101,10_1016&j_comppsych_2018_02_001,https://doi.org/10.1016/j.comppsych.2018.02.001
6102,10_24425&119514,https://doi.org/10.24425/119514
6103,10_7366&1896180020174004,https://doi.org/10.7366/1896180020174004
6104,10_1016&j_paid_2016_05_021,https://doi.org/10.1016/j.paid.2016.05.021
6105,10_1080&1068316x_2016_1258470,https://doi.org/10.1080/1068316x.2016.1258470
6106,10_1371&journal_pone_0210987,https://doi.org/10.1371/journal.pone.0210987
6107,10_24425&ppb_2019_129449,https://doi.org/10.24425/ppb.2019.129449
6108,10_15584&ETI_2019_5_4,https://doi.org/10.15584/ETI.2019.5.4
6109,10_1371&JOURNAL_PONE_0236088,https://doi.org/10.1371/JOURNAL.PONE.0236088
6110,10_1080&1068316X_2019_1574791,https://doi.org/10.1080/1068316X.2019.1574791
6111,10_7494&HUMAN_2019_18_4_59,https://doi.org/10.7494/HUMAN.2019.18.4.59
6112,10_1002&ACP_3685,https://doi.org/10.1002/ACP.3685
6113,10_24425&PPB_2019_130699,https://doi.org/10.24425/PPB.2019.130699
6114,10_24425&PPB_2020_134728,https://doi.org/10.24425/PPB.2020.134728
6115,10_5604&01_3001_0013_8464,https://doi.org/10.5604/01.3001.0013.8464
6116,10_1007&S12144-019-00490-9,https://doi.org/10.1007/S12144-019-00490-9
6117,10_3389&FPSYG_2021_666707,https://doi.org/10.3389/FPSYG.2021.666707
6118,10_34767&PFP_2021_04_02,https://doi.org/10.34767/PFP.2021.04.02
6119,10_24425&PPB_2021_139168,https://doi.org/10.24425/PPB.2021.139168
6120,10_14746&cis_2020_50_7,https://doi.org/10.14746/cis.2020.50.7
6121,10_14746&cis_2020_50_8,https://doi.org/10.14746/cis.2020.50.8
6122,10_2147&PRBM_S322788,https://doi.org/10.2147/PRBM.S322788
6123,10_12740&pp&68948,https://doi.org/10.12740/pp/68948
6124,10_7366&1896180020174205,https://doi.org/10.7366/1896180020174205
6125,10_1515&ctra-2019-0011,https://doi.org/10.1515/ctra-2019-0011
6126,10_5709&acp-0292-z,https://doi.org/10.5709/acp-0292-z
6127,10_1016&j_poetic_2021_101537,https://doi.org/10.1016/j.poetic.2021.101537
6128,10_1177&2041669520932948,https://doi.org/10.1177/2041669520932948
6129,10_1177&0301006620983697,https://doi.org/10.1177/0301006620983697
6130,10_1080&1034912X_2020_1735624,https://doi.org/10.1080/1034912X.2020.1735624
6131,10_4467&20843895RK_18_004_9758,https://doi.org/10.4467/20843895RK.18.004.9758
6132,10_1080&09687599_2018_1480261,https://doi.org/10.1080/09687599.2018.1480261
6133,10_1002&pchj_441,https://doi.org/10.1002/pchj.441
6134,10_18290&rpsych20232-5,https://doi.org/10.18290/rpsych20232-5
6135,10_12775&PBE_2019_004,https://doi.org/10.12775/PBE.2019.004
6136,10_1177&0276237418790917,https://doi.org/10.1177/0276237418790917
6137,10_1371&journal_pone_0250924,https://doi.org/10.1371/journal.pone.0250924
6138,10_1080&00223891_2018_1525389,https://doi.org/10.1080/00223891.2018.1525389
6139,10_3389&fpsyg_2019_03034,https://doi.org/10.3389/fpsyg.2019.03034
6140,10_3389&fpsyg_2019_00764,https://doi.org/10.3389/fpsyg.2019.00764
6141,10_3389&fpsyg_2019_01290,https://doi.org/10.3389/fpsyg.2019.01290
6142,10_1007&s11199-019-01071-7,https://doi.org/10.1007/s11199-019-01071-7
6143,10_1002&casp_2493,https://doi.org/10.1002/casp.2493
6144,10_5604&01_3001_0010_5939,https://doi.org/10.5604/01.3001.0010.5939
6145,10_3389&fpsyg_2021_706495,https://doi.org/10.3389/fpsyg.2021.706495
6146,10_1371&journal_pone_0256558,https://doi.org/10.1371/journal.pone.0256558
6147,10_1007&s12144-021-01739-y,https://doi.org/10.1007/s12144-021-01739-y
6148,10_1371&journal_pone_0258948,https://doi.org/10.1371/journal.pone.0258948
6149,10_12740&PP&138177,https://doi.org/10.12740/PP/138177
6150,10_12740&PP&140287,https://doi.org/10.12740/PP/140287
6151,10_3389&fpsyg_2021_635378,https://doi.org/10.3389/fpsyg.2021.635378
6152,10_1177&2515245918810225,https://doi.org/10.1177/2515245918810225
6153,10_1016&j_paid_2016_10_040,https://doi.org/10.1016/j.paid.2016.10.040
6154,10_1007&s11031-017-9613-y,https://doi.org/10.1007/s11031-017-9613-y
6155,10_1007&s11031-018-9678-2,https://doi.org/10.1007/s11031-018-9678-2
6156,10_1037&mot0000053,https://doi.org/10.1037/mot0000053
6157,10_1080&10463283_2018_1493066,https://doi.org/10.1080/10463283.2018.1493066
6158,10_1016&j_cognition_2018_11_008,https://doi.org/10.1016/j.cognition.2018.11.008
6159,10_1016&j_paid_2018_06_023,https://doi.org/10.1016/j.paid.2018.06.023
6160,10_1016&j_paid_2017_02_014,https://doi.org/10.1016/j.paid.2017.02.014
6161,10_3389&fpsyg_2021_624649,https://doi.org/10.3389/fpsyg.2021.624649
6162,10_1080&1047840X_2019_1646053,https://doi.org/10.1080/1047840X.2019.1646053
6163,10_1177&0963721421992067,https://doi.org/10.1177/0963721421992067
6164,10_1080&23743603_2021_1884495,https://doi.org/10.1080/23743603.2021.1884495
6165,10_1016&J_COBEHA_2020_06_008,https://doi.org/10.1016/J.COBEHA.2020.06.008
6166,10_1177&1745691620917676,https://doi.org/10.1177/1745691620917676
6167,10_1037&REV0000260,https://doi.org/10.1037/REV0000260
6168,10_1007&S11031-020-09853-3,https://doi.org/10.1007/S11031-020-09853-3
6169,10_1016&j_concog_2019_102827,https://doi.org/10.1016/j.concog.2019.102827
6170,10_1080&00207454_2020_1748621,https://doi.org/10.1080/00207454.2020.1748621
6171,10_1016&j_radphyschem_2019_108676,https://doi.org/10.1016/j.radphyschem.2019.108676
6172,10_1556&2006_2021_00056,https://doi.org/10.1556/2006.2021.00056
6173,10_31648&pp_7841,https://doi.org/10.31648/pp.7841
6174,10_15557&pipk_2018_0046,https://doi.org/10.15557/pipk.2018.0046
6175,10_15557&PiPK_2020_0021,https://doi.org/10.15557/PiPK.2020.0021
6176,10_12740&PP&131531,https://doi.org/10.12740/PP/131531
6177,10_3390&BIOMEDICINES9040372,https://doi.org/10.3390/BIOMEDICINES9040372
6178,10_12740&PP&119021,https://doi.org/10.12740/PP/119021
6179,10_3390&BIOM10091272,https://doi.org/10.3390/BIOM10091272
6180,10_1162&JOCN_A_01407,https://doi.org/10.1162/JOCN.A.01407
6181,10_2147&PRBM_S313191,https://doi.org/10.2147/PRBM.S313191
6182,10_3390&ijerph19010310,https://doi.org/10.3390/ijerph19010310
6183,10_1523&JNEUROSCI_2527-20_2021,https://doi.org/10.1523/JNEUROSCI.2527-20.2021
6184,10_14746&rpeis_2020_82_2_9,https://doi.org/10.14746/rpeis.2020.82.2.9
6185,10_15804&EM_2017_02_13,https://doi.org/10.15804/EM.2017.02.13
6186,10_1051&e3sconf&20184003011,https://doi.org/10.1051/e3sconf/20184003011
6187,10_1016&j_proeng_2017_02_026,https://doi.org/10.1016/j.proeng.2017.02.026
6188,10_1016&j_epsc_2020_101584,https://doi.org/10.1016/j.epsc.2020.101584
6189,10_33963&KP_a2021_0110,https://doi.org/10.33963/KP.a2021.0110
6190,10_5114&pja_2020_102086,https://doi.org/10.5114/pja.2020.102086
6191,10_14656&pfp20180106,https://doi.org/10.14656/pfp20180106
6192,10_4467&20843879pr_17_011_7043,https://doi.org/10.4467/20843879pr.17.011.7043
6193,10_5604&01_3001_0014_6231,https://doi.org/10.5604/01.3001.0014.6231
6194,10_4467&20843879PR_20_011_12266,https://doi.org/10.4467/20843879PR.20.011.12266
6195,10_5604&01_3001_0014_9040,https://doi.org/10.5604/01.3001.0014.9040
6196,10_15557&PiPK_2020_0027,https://doi.org/10.15557/PiPK.2020.0027
6197,10_34767&PFP_2021_01_01,https://doi.org/10.34767/PFP.2021.01.01
6198,10_1037&cfp0000194,https://doi.org/10.1037/cfp0000194
6199,10_1080&21683603_2020_1864533,https://doi.org/10.1080/21683603.2020.1864533
6200,10_13075&mp_5893_00904,https://doi.org/10.13075/mp.5893.00904
6201,10_20452&pamw_15309,https://doi.org/10.20452/pamw.15309
6202,10_1016&j_ijporl_2021_110970,https://doi.org/10.1016/j.ijporl.2021.110970
6203,10_1016&j_anireprosci_2020_106583,https://doi.org/10.1016/j.anireprosci.2020.106583
6204,10_1016&j_theriogenology_2020_04_024,https://doi.org/10.1016/j.theriogenology.2020.04.024
6205,10_4467&22996362PZ_21_023_14293,https://doi.org/10.4467/22996362PZ.21.023.14293
6206,10_15193&zntj&2020&123&337,https://doi.org/10.15193/zntj/2020/123/337
6207,10_5604&01_3001_0013_7815,https://doi.org/10.5604/01.3001.0013.7815
6208,10_15252&emmm_201910812,https://doi.org/10.15252/emmm.201910812
6209,10_1007&s11011-018-0357-5,https://doi.org/10.1007/s11011-018-0357-5
6210,10_1016&j_clay_2018_09_032,https://doi.org/10.1016/j.clay.2018.09.032
6211,10_1111&cbdd_13048,https://doi.org/10.1111/cbdd.13048
6212,10_1016&j_jprot_2018_04_020,https://doi.org/10.1016/j.jprot.2018.04.020
6213,10_1002&jmr_2689,https://doi.org/10.1002/jmr.2689
6214,10_1007&s10862-019-09720-7,https://doi.org/10.1007/s10862-019-09720-7
6215,10_1007&s12144-020-00776-3,https://doi.org/10.1007/s12144-020-00776-3
6216,10_5604&01_3001_0014_2653,https://doi.org/10.5604/01.3001.0014.2653
6217,10_1038&s41598-020-73044-w,https://doi.org/10.1038/s41598-020-73044-w
6218,10_1016&j_poly_2020_114824,https://doi.org/10.1016/j.poly.2020.114824
6219,10_3390&membranes11010017,https://doi.org/10.3390/membranes11010017
6220,10_2298&PAC2003251P,https://doi.org/10.2298/PAC2003251P
6221,10_5114&fn_2020_102441,https://doi.org/10.5114/fn.2020.102441
6222,10_3390&membranes11010013,https://doi.org/10.3390/membranes11010013
6223,10_5004&dwt_2018_22871,https://doi.org/10.5004/dwt.2018.22871
6224,10_1038&s41598-021-94729-w,https://doi.org/10.1038/s41598-021-94729-w
6225,10_3390&diagnostics10080606,https://doi.org/10.3390/diagnostics10080606
6226,10_12775&JEHS_2021_11_07_007,https://doi.org/10.12775/JEHS.2021.11.07.007
6227,10_5604&01_3001_0015_3805,https://doi.org/10.5604/01.3001.0015.3805
6228,10_1002&mawe_202000163,https://doi.org/10.1002/mawe.202000163
6229,10_12775&JEHS_2021_11_09_092,https://doi.org/10.12775/JEHS.2021.11.09.092
6230,10_3791&62590,https://doi.org/10.3791/62590
6231,10_5114&lr_2021_111070,https://doi.org/10.5114/lr.2021.111070
6232,10_34766&fetr_v48i4_976,https://doi.org/10.34766/fetr.v48i4.976
6233,10_1089&jayao_2020_0086,https://doi.org/10.1089/jayao.2020.0086
6234,10_34767&PFP_2021_04_03,https://doi.org/10.34767/PFP.2021.04.03
6235,10_5114&lr_2021_113767,https://doi.org/10.5114/lr.2021.113767
6236,10_5114&cipp_2020_101188,https://doi.org/10.5114/cipp.2020.101188
6237,10_32872&SPB_4389,https://doi.org/10.32872/SPB.4389
6238,10_1177&1073191119831770,https://doi.org/10.1177/1073191119831770
6239,10_5604&01_3001_0012_8286,https://doi.org/10.5604/01.3001.0012.8286
6240,10_3389&fpsyg_2018_01570,https://doi.org/10.3389/fpsyg.2018.01570
6241,10_3389&fpsyg_2019_01575,https://doi.org/10.3389/fpsyg.2019.01575
6242,10_5964&ijpr_v13i1_323,https://doi.org/10.5964/ijpr.v13i1.323
6243,10_3389&fpsyg_2018_02039,https://doi.org/10.3389/fpsyg.2018.02039
6244,10_3389&fpsyg_2019_02957,https://doi.org/10.3389/fpsyg.2019.02957
6245,10_3389&fpsyg_2020_01241,https://doi.org/10.3389/fpsyg.2020.01241
6246,10_3390&ijerph18157730,https://doi.org/10.3390/ijerph18157730
6247,10_1371&journal_pone_0255460,https://doi.org/10.1371/journal.pone.0255460
6248,10_1007&s12144-020-00857-3,https://doi.org/10.1007/s12144-020-00857-3
6249,10_1111&jopy_12664,https://doi.org/10.1111/jopy.12664
6250,10_1007&s10591-021-09567-9,https://doi.org/10.1007/s10591-021-09567-9
6251,10_2174&1874350102013010101,https://doi.org/10.2174/1874350102013010101
6252,10_3390&su131910623,https://doi.org/10.3390/su131910623
6253,10_3390&jcm10215171,https://doi.org/10.3390/jcm10215171
6254,10_1007&s12144-018-0114-2,https://doi.org/10.1007/s12144-018-0114-2
6255,10_14656&pfp20190404,https://doi.org/10.14656/pfp20190404
6256,10_1016&j_paid_2018_01_027,https://doi.org/10.1016/j.paid.2018.01.027
6257,10_1186&s41155-020-00152-x,https://doi.org/10.1186/s41155-020-00152-x
6258,10_24425&ppb_2021_136815,https://doi.org/10.24425/ppb.2021.136815
6259,10_13075&mp_5893_01084,https://doi.org/10.13075/mp.5893.01084
6260,10_13075&mp_5893_01104,https://doi.org/10.13075/mp.5893.01104
6261,10_1515&pjap-2015-0074,https://doi.org/10.1515/pjap-2015-0074
6262,10_1177&0894845318763947,https://doi.org/10.1177/0894845318763947
6263,10_1371&journal_pone_0243234,https://doi.org/10.1371/journal.pone.0243234
6264,10_1108&BJM-06-2020-0189,https://doi.org/10.1108/BJM-06-2020-0189
6265,10_31743&zn_2020_63_1_03,https://doi.org/10.31743/zn.2020.63.1.03
6266,10_18290&rpsych_2017_20_1-1en,https://doi.org/10.18290/rpsych.2017.20.1-1en
6267,10_3390&ijerph17082675,https://doi.org/10.3390/ijerph17082675
6268,10_3390&ijerph17051797,https://doi.org/10.3390/ijerph17051797
6269,10_1080&02646838_2018_1543943,https://doi.org/10.1080/02646838.2018.1543943
6270,10_18778&1427-969x_21_03,https://doi.org/10.18778/1427-969x.21.03
6271,10_12775&pbe_2017_009,https://doi.org/10.12775/pbe.2017.009
6272,10_3390&life11111278,https://doi.org/10.3390/life11111278
6273,10_1027&1614-0001&a000313,https://doi.org/10.1027/1614-0001/a000313
6274,10_5114&dr_2019_88253,https://doi.org/10.5114/dr.2019.88253
6275,10_5114&dr_2019_89995,https://doi.org/10.5114/dr.2019.89995
6276,10_5114&pja_2020_93829,https://doi.org/10.5114/pja.2020.93829
6277,10_5114&pja_2019_91215,https://doi.org/10.5114/pja.2019.91215
6278,10_7366&1896180020174001,https://doi.org/10.7366/1896180020174001
6279,10_5114&ada_2020_94829,https://doi.org/10.5114/ada.2020.94829
6280,10_5114&ada_2020_93423,https://doi.org/10.5114/ada.2020.93423
6281,10_5114&dr_2020_93966,https://doi.org/10.5114/dr.2020.93966
6282,10_1371&journal_pone_0169760,https://doi.org/10.1371/journal.pone.0169760
6283,10_2174&1871520617666171023142958,https://doi.org/10.2174/1871520617666171023142958
6284,10_1016&j_ejbt_2017_01_002,https://doi.org/10.1016/j.ejbt.2017.01.002
6285,10_1016&j_zool_2016_09_002,https://doi.org/10.1016/j.zool.2016.09.002
6286,10_3389&fpsyg_2020_525560,https://doi.org/10.3389/fpsyg.2020.525560
6287,10_5604&01_3001_0012_4758,https://doi.org/10.5604/01.3001.0012.4758
6288,10_2147&PRBM_S312897,https://doi.org/10.2147/PRBM.S312897
6289,10_3390&cancers13164148,https://doi.org/10.3390/cancers13164148
6290,10_2147&PRBM_S319379,https://doi.org/10.2147/PRBM.S319379
