name,orcid,doi,title,date,journal,filename,Article_ID,author_id
Magdalena Maria Zadworna,https://orcid.org/0000-0002-0585-019X,https://doi.org/10.4415/ann_19_02_02,An international study of middle school students' preferences about digital interactive education activities for promoting psychological well-being and mental health,2019,Annali dell'Istituto Superiore di Sanita,Magdalena_Maria_Zadworna_7,10-4415_ann_19_02_02,6B938EA381AB662119F02C786939C14D82F8AA7A
Magdalena Maria Zadworna,https://orcid.org/0000-0002-0585-019X,https://doi.org/10.14746/se.2019.54.13,Wybrane aspekty dobrostanu psychicznego uczniów na różnych etapach edukacji. Doniesienia wstępne [Selected Aspects of the Psychological Wellbeing  of  Students  at  Different  Stages  of  Education.  Preliminary  Report].,15/09/2019,Studia Edukacyjne,Magdalena_Maria_Zadworna_8,10-14746_se-2019-54-13,6B938EA381AB662119F02C786939C14D82F8AA7A
Magdalena Maria Zadworna,https://orcid.org/0000-0002-0585-019X,https://doi.org/10.12775/pbe.2019.002,Satisfaction with Life in Old Age – the Role of Developmental Tasks Attainment and Resiliency,31/05/2019,Przegląd Badań Edukacyjnych,Magdalena_Maria_Zadworna_9,10-12775_pbe-2019-002,6B938EA381AB662119F02C786939C14D82F8AA7A
Magdalena Maria Zadworna,https://orcid.org/0000-0002-0585-019X,empty,Bilans życiowy a potraumatyczny wzrost u osób starszych zmagających się z przewlekłymi chorobami somatycznymi - mediacyjna rola prężności = Life outcome and posttraumatic growth in the elderly struggling with chronic somatic diseases - the meditating role of resiliency,2018,Gerontologia Polska,Magdalena_Maria_Zadworna_10,1.30E+18,6B938EA381AB662119F02C786939C14D82F8AA7A
Magdalena Maria Zadworna,https://orcid.org/0000-0002-0585-019X,https://doi.org/10.5114/hpc.2018.76519,Health as a source of happiness and health-related behaviour of young people,2018,Health Problems of Civilization,Magdalena_Maria_Zadworna_11,10-5114_hpc-2018-76519,6B938EA381AB662119F02C786939C14D82F8AA7A
Magdalena Maria Zadworna,https://orcid.org/0000-0002-0585-019X,https://doi.org/10.5114/hpc.2018.74184,Specificity of health-related behaviours in middle and late adulthood = Specyfika zachowań zdrowotnych osób w okresie średniej i późnej dorosłości,2018,Health Problems of Civilization,Magdalena_Maria_Zadworna_12,10-5114_hpc-2018-74184,6B938EA381AB662119F02C786939C14D82F8AA7A
Magdalena Maria Zadworna,https://orcid.org/0000-0002-0585-019X,https://doi.org/10.1016/j.ienj.2018.02.004,The role of resiliency and coping strategies in occurrence of positive changes in medical rescue workers,2018,International Emergency Nursing,Magdalena_Maria_Zadworna_13,10-1016_j-ienj-2018-02-004,6B938EA381AB662119F02C786939C14D82F8AA7A
Magdalena Maria Zadworna,https://orcid.org/0000-0002-0585-019X,empty,Psychological wellbeing in the teaching profession,01/12/2018,Edukacja Dorosłych,Magdalena_Maria_Zadworna_14,5.66E+18,6B938EA381AB662119F02C786939C14D82F8AA7A
Magdalena Maria Zadworna,https://orcid.org/0000-0002-0585-019X,https://doi.org/10.12775/pbe.2018.021,The Subjective Mental Well-Being of School-Age Children – Educational and Prophylactic Challenges,29/11/2018,Przegląd Badań Edukacyjnych,Magdalena_Maria_Zadworna_15,10-12775_pbe-2018-021,6B938EA381AB662119F02C786939C14D82F8AA7A
Magdalena Maria Zadworna,https://orcid.org/0000-0002-0585-019X,empty,Developmental tasks' attainment in late adulthood - the construction of a new psychometric tool = Realizacja zadań rozwojowych w okresie późnej dorosłości - konstrukcja nowego narzędzia badawczego,2017,Gerontologia Polska,Magdalena_Maria_Zadworna_16,-4.74E+18,6B938EA381AB662119F02C786939C14D82F8AA7A
Magdalena Maria Zadworna,https://orcid.org/0000-0002-0585-019X,https://doi.org/10.18290/rpsych.2017.20.3-3pl,Pomiar zachowań zdrowotnych w okresie późnej dorosłości - Kwestionariusz Zachowań Zdrowotnych dla Seniorów = The measurement of health-related behavior in late adulthood: The Health-Related Behavior Questionnaire for Seniors,2017,Roczniki Psychologiczne,Magdalena_Maria_Zadworna_17,10-18290_rpsych-2017-20-3-3pl,6B938EA381AB662119F02C786939C14D82F8AA7A
Magdalena Maria Zadworna,https://orcid.org/0000-0002-0585-019X,https://doi.org/10.18290/rpsych.2017.20.3-3en,The measurement of health-related behavior in late adulthood: The health-related behavior questionnaire for seniors,2017,Roczniki Psychologiczne,Magdalena_Maria_Zadworna_18,10-18290_rpsych-2017-20-3-3en,6B938EA381AB662119F02C786939C14D82F8AA7A
Marta Renata Znajmiecka,https://orcid.org/0000-0002-4710-7871,empty,Analysis of the relationship between psychological gender and risk perception style and attitudes towards safety in a group of women and men,2020,nternational Journal of Occupational Safety and Ergonomics,Marta_Renata_Znajmiecka_1,-6.80E+18,94B32BC61B2695D482F9C837BCE7F0601FA66649
Marta Renata Znajmiecka,https://orcid.org/0000-0002-4710-7871,empty,Analysis of the relationship between psychological gender and risk perception style and attitudes towards safety in a group of women and men.,2020,International Journal of Occupational Safety and Ergonomics,Marta_Renata_Znajmiecka_2,5.08E+18,94B32BC61B2695D482F9C837BCE7F0601FA66649
Marta Renata Znajmiecka,https://orcid.org/0000-0002-4710-7871,empty,Styl przywiązania a tolerancja niejednoznaczności w sytuacji podejmowania decyzji zawodowych przez młodych dorosłych. Mediacyjny efekt poczucia bezpieczeństwa,2020,Polskie Forum Psychologiczne,Marta_Renata_Znajmiecka_3,1.96E+18,94B32BC61B2695D482F9C837BCE7F0601FA66649
Marta Renata Znajmiecka,https://orcid.org/0000-0002-4710-7871,empty,Styl przywiązania a tolerancja niejednoznaczności w sytuacji podejmowania decyzji zawodowych przez młodych dorosłych. Mediacyjny efekt poczucia bezpieczeństwa,2020,Polskie Forum Psychologiczne,Marta_Renata_Znajmiecka_4,1.96E+18,94B32BC61B2695D482F9C837BCE7F0601FA66649
Marta Renata Znajmiecka,https://orcid.org/0000-0002-4710-7871,empty,Work safety climate. Comparison of selected occupational groups,2020,PLoS ONE,Marta_Renata_Znajmiecka_5,3.40E+18,94B32BC61B2695D482F9C837BCE7F0601FA66649
Marta Renata Znajmiecka,https://orcid.org/0000-0002-4710-7871,empty,Analiza różnic w postawach wobec bezpieczeństwa w pracy w kontekście postrzeganego dystansu wobec zagrożenia.,2019,Zarządzanie Zasobami Ludzkimi,Marta_Renata_Znajmiecka_6,8.75E+18,94B32BC61B2695D482F9C837BCE7F0601FA66649
Marta Renata Znajmiecka,https://orcid.org/0000-0002-4710-7871,empty,Analiza związku między perspektywą postrzegania czasu a prokrastynacją akademicką,2019,e-mentor,Marta_Renata_Znajmiecka_7,-8.77E+18,94B32BC61B2695D482F9C837BCE7F0601FA66649
Marta Renata Znajmiecka,https://orcid.org/0000-0002-4710-7871,empty,Kwestionariusz postaw wobec bezpieczeństwa (KPwB) – konstrukcja i charakterystyka psychometryczna,2019,Zeszyty Naukowe Politechniki Łódzkiej Seria Organizacja i Zarządzanie,Marta_Renata_Znajmiecka_8,-3.69E+18,94B32BC61B2695D482F9C837BCE7F0601FA66649
Marta Renata Znajmiecka,https://orcid.org/0000-0002-4710-7871,empty,Właściwości psychometryczne skróconej wersji Kwestionariusza Klimatu Bezpieczeństwa-50 (KKB-50),2019,Zeszyty Naukowe Politechniki Łódzkiej Seria Organizacja i Zarządzanie,Marta_Renata_Znajmiecka_9,-7.15E+18,94B32BC61B2695D482F9C837BCE7F0601FA66649
Marta Renata Znajmiecka,https://orcid.org/0000-0002-4710-7871,empty,Podmiotowe wyznaczniki zachowań ryzykownych i agresywnych w grupie motocyklistów,2018,Zeszyty Naukowe Politechniki Śląskiej Seria Organizacja i Zarządzanie,Marta_Renata_Znajmiecka_10,-3.57E+18,94B32BC61B2695D482F9C837BCE7F0601FA66649
Marta Renata Znajmiecka,https://orcid.org/0000-0002-4710-7871,empty,Behaviour-Based Safety (BBS): program modyfikacji zachowań niebezpiecznych w przedsiębiorstwie,2017,Bezpieczeństwo pracy – Nauka i Praktyka,Marta_Renata_Znajmiecka_11,4.13E+18,94B32BC61B2695D482F9C837BCE7F0601FA66649
Marta Renata Znajmiecka,https://orcid.org/0000-0002-4710-7871,https://doi.org/10.26485/spe/2017/105/11,Koszty zarządzania bezpieczeństwem pracy - badanie poziomu świadomości pracodawców = The Costs of Safety Management in the Perception of Employers - Research Report,2017,Studia Prawno-Ekonomiczne,Marta_Renata_Znajmiecka_12,10-26485_spe_2017_105_11,94B32BC61B2695D482F9C837BCE7F0601FA66649
Marta Renata Znajmiecka,https://orcid.org/0000-0002-4710-7871,empty,Pracownicza ocena klimatu bezpieczeństwa pracy i jej znaczenie dla ZZL. Kooperacyjny zakres działań w obszarze ZZL i BHP,2017,Zarządzanie Zasobami Ludzkimi,Marta_Renata_Znajmiecka_13,-8.11E+18,94B32BC61B2695D482F9C837BCE7F0601FA66649
Marta Renata Znajmiecka,https://orcid.org/0000-0002-4710-7871,empty,Rola i znaczenie diagnozy potrzeb szkoleniowych w kontekście szkoleń z zakresu bezpieczeństwa i higieny pracy,2017,Organizacja i zarządzanie Zeszyty Naukowe Politechniki Łódzkiej,Marta_Renata_Znajmiecka_14,5.58E+18,94B32BC61B2695D482F9C837BCE7F0601FA66649
Marta Renata Znajmiecka,https://orcid.org/0000-0002-4710-7871,https://doi.org/10.15219/em66.1261,Academic procrastination - personal and family determinants,11/01/2017,e-mentor,Marta_Renata_Znajmiecka_15,10-15219_em66-1261,94B32BC61B2695D482F9C837BCE7F0601FA66649
Dominik Kamil Adamek,https://orcid.org/0000-0002-0210-1353,empty,"Kto bywa cyniczny w pracy? Zaangażowanie w pracę, przywiązanie do organizacji i etyka pracy a cynizm organizacyjny",2017,ZARZĄDZANIE ZASOBAMI LUDZKIMI,Dominik_Kamil_Adamek_1,-7.82E+18,B0524280539A9C162C9C8FE5369C533867D7300D
Karina Atłas,https://orcid.org/0000-0002-4363-3583,https://doi.org/10.1007/s12144-021-02543-4,Exhausted due to the pandemic: Validation of Coronavirus Stress Measure and COVID-19 Burnout Scale in a Polish sample,26/11/2021,Current Psychology,Karina_Atłas_1,10-1007_s12144-021-02543-4,678960039107F3059532BAB540BB3F8D0C624E17
Karina Atłas,https://orcid.org/0000-0002-4363-3583,empty,Ciemniejsza strona bohaterstwa,2019,Psychologia w praktyce,Karina_Atłas_2,-6.97E+18,678960039107F3059532BAB540BB3F8D0C624E17
Lidia Natalia Baran, https://orcid.org/0000-0002-3118-1997 ,https://doi.org/10.1016/j.paid.2021.110844,Are intelligent peers liked more? Assessing peer-reported liking through the network analysis,2021,Personality and Individual Differences,Lidia_Natalia_Baran_1,10-1016_j-paid-2021-110844,0FBF61775D6C815B61A7DD5B215844B4A1F6C729
Lidia Natalia Baran, https://orcid.org/0000-0002-3118-1997 ,https://doi.org/10.1177/1747016120980562,Publish or be ethical? Publishing pressure and scientific misconduct in research,18/07/2021,Research Ethics,Lidia_Natalia_Baran_2,10-1177_1747016120980562,0FBF61775D6C815B61A7DD5B215844B4A1F6C729
Lidia Natalia Baran, https://orcid.org/0000-0002-3118-1997 ,https://doi.org/10.1016/j.paid.2020.110265,The structure of the Dark Triad traits: A network analysis,2020-12,Personality and Individual Differences,Lidia_Natalia_Baran_3,10-1016_j-paid-2020-110265,0FBF61775D6C815B61A7DD5B215844B4A1F6C729
Lidia Natalia Baran, https://orcid.org/0000-0002-3118-1997 ,https://doi.org/10.1371/journal.pone.0238141,"Academic dishonesty among university students: The roles of the psychopathy, motivation, and self-efficacy",31/08/2020,PLOS ONE,Lidia_Natalia_Baran_4,10-1371_journal-pone-0238141,0FBF61775D6C815B61A7DD5B215844B4A1F6C729
Lidia Natalia Baran, https://orcid.org/0000-0002-3118-1997 ,empty,Terapia akceptacji i zaangażowania (ACT) w zaburzeniach lękowych.,2019,Psychiatria po Dyplomie,Lidia_Natalia_Baran_5,3.26E+18,0FBF61775D6C815B61A7DD5B215844B4A1F6C729
Lidia Natalia Baran, https://orcid.org/0000-0002-3118-1997 ,https://doi.org/10.1016/j.jrp.2018.04.005,Situational suppression use and social hierarchy in non-individualistic and hierarchic society: A replication study,2018,Journal of Research in Personality,Lidia_Natalia_Baran_6,10-1016_j-jrp-2018-04-005,0FBF61775D6C815B61A7DD5B215844B4A1F6C729
Lidia Natalia Baran, https://orcid.org/0000-0002-3118-1997 ,empty,Między myślą a czynem – o pomiarze utajonych  konstruktów psychicznych za pomocą Implicit Relational Assessment Procedure.,2017,Czasopismo Psychologiczne,Lidia_Natalia_Baran_7,9.36E+17,0FBF61775D6C815B61A7DD5B215844B4A1F6C729
Mateusz Blukacz,https://orcid.org/0000-0002-4689-5650,https://doi.org/10.1016/j.psyneuen.2021.105325,Dysregulated by stigma: Cortisol responses to repeated psychosocial stress in gay and heterosexual men,2021-09,Psychoneuroendocrinology,Mateusz_Blukacz_1,10-1016_j-psyneuen-2021-105325,21C56361D4D98B97EAA921DD843C75D275CF5CBF
Mateusz Blukacz,https://orcid.org/0000-0002-4689-5650,https://doi.org/10.1371/journal.pone.0255386,How relevant for you is to be a moral person? Polish validation of the Self-Importance of Moral Identity Scale,03/08/2021,PLOS ONE,Mateusz_Blukacz_2,10-1371_journal-pone-0255386,21C56361D4D98B97EAA921DD843C75D275CF5CBF
Mateusz Blukacz,https://orcid.org/0000-0002-4689-5650,https://doi.org/10.1007/s11523-021-00822-5,Risk and Benefit for Targeted Therapy Agents in Pediatric Phase II Trials in Oncology: A Systematic Review with a Meta-Analysis,10/06/2021,Targeted Oncology,Mateusz_Blukacz_3,10-1007_s11523-021-00822-5,21C56361D4D98B97EAA921DD843C75D275CF5CBF
Mateusz Blukacz,https://orcid.org/0000-0002-4689-5650,https://doi.org/10.1016/j.jsxm.2021.02.013,Sexual Health Studies in Gay and Lesbian People: A Critical Review of the Literature.,01/05/2021,The journal of sexual medicine,Mateusz_Blukacz_4,10-1016_j-jsxm-2021-02-013,21C56361D4D98B97EAA921DD843C75D275CF5CBF
Mateusz Blukacz,https://orcid.org/0000-0002-4689-5650,https://doi.org/10.1002/ajpa.24295,Inflammaging: Blame the sons. Relationships between the number of sons and the level of inflammatory mediators among post-reproductive women.,30/04/2021,American journal of physical anthropology,Mateusz_Blukacz_5,10-1002_ajpa-24295,21C56361D4D98B97EAA921DD843C75D275CF5CBF
Mateusz Blukacz,https://orcid.org/0000-0002-4689-5650,https://doi.org/10.3389/fpsyg.2020.01997,"The Relationship Between Spirituality, Health-Related Behavior, and Psychological Well-Being",2020-08,Frontiers in Psychology,Mateusz_Blukacz_6,10-3389_fpsyg-2020-01997,21C56361D4D98B97EAA921DD843C75D275CF5CBF
Mateusz Blukacz,https://orcid.org/0000-0002-4689-5650,https://doi.org/10.1155/2019/9791281,"Physical Activity, Sedentary Behavior, and Quality of Life among University Students",2019,BioMed Research International,Mateusz_Blukacz_7,10-1155_2019_9791281,21C56361D4D98B97EAA921DD843C75D275CF5CBF
Mateusz Blukacz,https://orcid.org/0000-0002-4689-5650,https://doi.org/10.13075/ijomeh.1896.01323,Occupational burnout and its overlapping effect with depression and anxiety,08/03/2019,International Journal of Occupational Medicine and Environmental Health,Mateusz_Blukacz_8,10-13075_ijomeh-1896-01323,21C56361D4D98B97EAA921DD843C75D275CF5CBF
Mateusz Blukacz,https://orcid.org/0000-0002-4689-5650,empty,Impact of pre-operative glycated haemoglobin A1C level on 1-year outcomes of endovascular treatment in patients with critical limb ischemia in the course of diabetes mellitus.,2019-01,Folia medica Cracoviensia,Mateusz_Blukacz_9,1.51E+18,21C56361D4D98B97EAA921DD843C75D275CF5CBF
Magdalena Justyna Bolek-Kochanowska,https://orcid.org/0000-0002-4575-8152,https://doi.org/10.1016/j.jrp.2018.04.005,Situational suppression use and social hierarchy in non-individualistic and hierarchic society: A replication study,2018,Journal of Research in Personality,Magdalena_Justyna_Bolek-Kochanowska_1,10-1016_j-jrp-2018-04-005,DB5F4DA25399842F44A029F9DE8082D07371FE67
Maciej Bożek,https://orcid.org/0000-0002-2701-7107,https://doi.org/10.53024/3.3.43.2021,Przegląd współczesnych sposobów przesłuchania podejrzanego,07/10/2021,Kwartalnik Krajowej Szkoły Sądownictwa i Prokuratury,Maciej_Bożek_1,10-53024_3-3-43-2021,01D15757A4B867500F9A756D70D365F0938C264A
Maciej Bożek,https://orcid.org/0000-0002-2701-7107,https://doi.org/10.1016/j.jrp.2018.04.005,Situational suppression use and social hierarchy in non-individualistic and hierarchic society: A replication study,2018,Journal of Research in Personality,Maciej_Bożek_2,10-1016_j-jrp-2018-04-005,01D15757A4B867500F9A756D70D365F0938C264A
Anna Aleksandra Brandt-Salmeri,https://orcid.org/0000-0002-9432-3016,https://doi.org/10.1038/s41598-021-85445-6,"Author Correction: Factors associated with fear of childbirth among Polish pregnant women (Scientific Reports, (2021), 11, 1, (4397), 10.1038/s41598-021-83915-5)",2021,Scientific Reports,Anna_Aleksandra_Brandt-Salmeri_1,10-1038_s41598-021-85445-6,9B692C525B3C9F491E775F82F0E7CBD47EA3F562
Anna Aleksandra Brandt-Salmeri,https://orcid.org/0000-0002-9432-3016,https://doi.org/10.1016/j.midw.2021.102940,Pandemic-related pregnancy stress assessment–Psychometric properties of the Polish PREPS and its relationship with childbirth fear,2021,Midwifery,Anna_Aleksandra_Brandt-Salmeri_2,10-1016_j-midw-2021-102940,9B692C525B3C9F491E775F82F0E7CBD47EA3F562
Anna Aleksandra Brandt-Salmeri,https://orcid.org/0000-0002-9432-3016,https://doi.org/10.1016/j.paid.2020.110098,Effect of prenatal distress on subjective happiness in pregnant women: The role of prenatal attitudes towards maternity and ego-resiliency,2020,Personality and Individual Differences,Anna_Aleksandra_Brandt-Salmeri_3,10-1016_j-paid-2020-110098,9B692C525B3C9F491E775F82F0E7CBD47EA3F562
Anna Aleksandra Brandt-Salmeri,https://orcid.org/0000-0002-9432-3016,https://doi.org/10.1016/j.midw.2020.102731,Vaginal delivery or caesarean section – Severity of early symptoms of postpartum depression and assessment of pain in Polish women in the early puerperium,2020,Midwifery,Anna_Aleksandra_Brandt-Salmeri_4,10-1016_j-midw-2020-102731,9B692C525B3C9F491E775F82F0E7CBD47EA3F562
Anna Aleksandra Brandt-Salmeri,https://orcid.org/0000-0002-9432-3016,https://doi.org/10.29119/1641-3466.2019.141.9,ASSESSMENT OF OBSTETRICIAN-PATIENT RELATIONSHIP 2 AND STRESS LEVELS EXPERIENCED BY WOMEN IN HEALTHY 3 PREGNANCY AND PREGNANCY COMPLICATED BY MATERNAL 4 OR FETAL FACTORS,2019,Scientific Papers of Silesian University of Technology. Organization and Management Series,Anna_Aleksandra_Brandt-Salmeri_5,10-29119_1641-3466-2019-141-9,9B692C525B3C9F491E775F82F0E7CBD47EA3F562
Anna Aleksandra Brandt-Salmeri,https://orcid.org/0000-0002-9432-3016,https://doi.org/10.29119/1641-3466.2019.141.1,BODY IMAGE IN WOMEN WITH BREAST CANCER UNDERGOING SURGICAL TREATMENT – A COMPARATIVE ANALYSIS,2019,Scientific Papers of Silesian University of Technology. Organization and Management Series,Anna_Aleksandra_Brandt-Salmeri_6,10-29119_1641-3466-2019-141-1,9B692C525B3C9F491E775F82F0E7CBD47EA3F562
Anna Aleksandra Brandt-Salmeri,https://orcid.org/0000-0002-9432-3016,https://doi.org/10.5114/hpr.2019.84213,Depression and marital satisfaction: The mediating role of sexual satisfaction and perceived partner acceptance in women after mastectomy,2019,Health Psychology Report,Anna_Aleksandra_Brandt-Salmeri_7,10-5114_hpr-2019-84213,9B692C525B3C9F491E775F82F0E7CBD47EA3F562
