,Unnamed: 0.1,Unnamed: 0,name,orcid,doi,title,date,journal,filename,Article_ID,author_id
5126,367,367,Ewa Agnieszka Pisula,https://orcid.org/0000-0002-7458-5043,https://doi.org/10.1007/s10882-019-09697-x,Psychometric Properties of a Polish Version of the Parental Stress Index III (PSI III),2020,JOURNAL OF DEVELOPMENTAL AND PHYSICAL DISABILITIES,Ewa_Agnieszka_Pisula_9,10-1007_s10882-019-09697-x,8D422AB9543FE9FEC73C1ED7FCC797E6E7588F7F
5127,368,368,Ewa Agnieszka Pisula,https://orcid.org/0000-0002-7458-5043,https://doi.org/10.1080/17405629.2019.1676715,Sensory processing in toddlers with autism spectrum disorders,2020,European Journal of Developmental Psychology,Ewa_Agnieszka_Pisula_10,10-1080_17405629-2019-1676715,8D422AB9543FE9FEC73C1ED7FCC797E6E7588F7F
5128,369,369,Ewa Agnieszka Pisula,https://orcid.org/0000-0002-7458-5043,https://doi.org/10.1002/jclp.23011,The role of beliefs about the impact of illness on fertility and close relationships for psychopathological symptoms in women treated for hypothyroidism,2020,JOURNAL OF CLINICAL PSYCHOLOGY,Ewa_Agnieszka_Pisula_11,10-1002_jclp-23011,8D422AB9543FE9FEC73C1ED7FCC797E6E7588F7F
5129,370,370,Ewa Agnieszka Pisula,https://orcid.org/0000-0002-7458-5043,https://doi.org/10.1097/md.0000000000017689,Adaptation and psychometric properties of the Polish version of the Short Sensory Profile 2,2019,MEDICINE,Ewa_Agnieszka_Pisula_12,10-1097_md-0000000000017689,8D422AB9543FE9FEC73C1ED7FCC797E6E7588F7F
5130,371,372,Ewa Agnieszka Pisula,https://orcid.org/0000-0002-7458-5043,https://doi.org/10.1007/s10578-018-00865-2,"Cross-Cultural Validation of the Polish Version of the ADI-R, Including New Algorithms for Toddlers and Young Preschoolers",2019,CHILD PSYCHIATRY & HUMAN DEVELOPMENT,Ewa_Agnieszka_Pisula_14,10-1007_s10578-018-00865-2,8D422AB9543FE9FEC73C1ED7FCC797E6E7588F7F
5131,372,373,Ewa Agnieszka Pisula,https://orcid.org/0000-0002-7458-5043,https://doi.org/10.3389/fpsyg.2019.02011,Posttraumatic Stress Symptoms and Posttraumatic Growth in Mothers of Children With Intellectual Disability – The Role of Intrusive and Deliberate Ruminations: A Preliminary Report,2019,Frontiers in Psychology,Ewa_Agnieszka_Pisula_15,10-3389_fpsyg-2019-02011,8D422AB9543FE9FEC73C1ED7FCC797E6E7588F7F
5132,373,374,Ewa Agnieszka Pisula,https://orcid.org/0000-0002-7458-5043,https://doi.org/10.1177/0145482x19854903,Self-Esteem and Coping Styles in Polish Youths with and Without Visual Impairments,2019,JOURNAL OF VISUAL IMPAIRMENT & BLINDNESS,Ewa_Agnieszka_Pisula_16,10-1177_0145482x19854903,8D422AB9543FE9FEC73C1ED7FCC797E6E7588F7F
5133,374,375,Ewa Agnieszka Pisula,https://orcid.org/0000-0002-7458-5043,https://doi.org/10.1186/s12913-019-4432-3,"Service use, unmet needs, and barriers to services among adolescents and young adults with autism spectrum disorder in Poland",2019,BMC HEALTH SERVICES RESEARCH,Ewa_Agnieszka_Pisula_17,10-1186_s12913-019-4432-3,8D422AB9543FE9FEC73C1ED7FCC797E6E7588F7F
5134,375,376,Ewa Agnieszka Pisula,https://orcid.org/0000-0002-7458-5043,https://doi.org/10.1177/1362361317728436,What do parents of children with autism expect from participation in research? A community survey about early autism studies,2019,AUTISM,Ewa_Agnieszka_Pisula_18,10-1177_1362361317728436,8D422AB9543FE9FEC73C1ED7FCC797E6E7588F7F
5135,376,378,Ewa Agnieszka Pisula,https://orcid.org/0000-0002-7458-5043,https://doi.org/10.4236/psych.2018.99132,"Exploratory Analysis of the Links among Life History, Reproductive Strategy, Autism-Spectrum Quotient, and Quality of Life",2018,Psychology,Ewa_Agnieszka_Pisula_20,10-4236_psych-2018-99132,8D422AB9543FE9FEC73C1ED7FCC797E6E7588F7F
5136,377,379,Ewa Agnieszka Pisula,https://orcid.org/0000-0002-7458-5043,https://doi.org/10.1007/s00394-017-1483-2,Gluten- and casein-free diet and autism spectrum disorders in children: a systematic review,2018,European Journal of Nutrition,Ewa_Agnieszka_Pisula_32,10-1007_s00394-017-1483-2,8D422AB9543FE9FEC73C1ED7FCC797E6E7588F7F
5137,378,381,Ewa Agnieszka Pisula,https://orcid.org/0000-0002-7458-5043,https://doi.org/10.2478/plc-2018-0017,Right Cerebral Hemisphere Language and Communication Functions in Females and Males with Autism Spectrum Disorders and Normal Intelligence,2018,Psychology of Language and Communication,Ewa_Agnieszka_Pisula_22,10-2478_plc-2018-0017,8D422AB9543FE9FEC73C1ED7FCC797E6E7588F7F
5138,379,382,Ewa Agnieszka Pisula,https://orcid.org/0000-0002-7458-5043,empty,The relationship between gestures and non-verbal communication and attentional processing in high-functioning adolescents with autism spectrum disorder,2018,Autism & Developmental Language Impairments,Ewa_Agnieszka_Pisula_23,5.2022265691903E+018,8D422AB9543FE9FEC73C1ED7FCC797E6E7588F7F
5139,380,383,Agnieszka Patrycja Pluta,https://orcid.org/0000-0002-4684-1919,https://doi.org/10.1093/deafed/enab015,False Belief Understanding in Deaf Children With Cochlear Implants,2021,Journal of Deaf Studies and Deaf Education,Agnieszka_Patrycja_Pluta_1,10-1093_deafed_enab015,A4032D17AD9318A21472EF2A2DCD16E29892DF87
5140,381,384,Agnieszka Patrycja Pluta,https://orcid.org/0000-0002-4684-1919,https://doi.org/10.5114/ppn.2021.108474,Neuropsychological disorders after COVID-19. Urgent need for research and clinical practice,2021,Postępy Psychiatrii i Neurologii = Advances in Psychiatry and Neurology,Agnieszka_Patrycja_Pluta_2,10-5114_ppn-2021-108474,A4032D17AD9318A21472EF2A2DCD16E29892DF87
5141,382,385,Agnieszka Patrycja Pluta,https://orcid.org/0000-0002-4684-1919,https://doi.org/10.3389/fpsyt.2021.562899,"Risk of Developing Post-traumatic Stress Disorder in Severe COVID-19 Survivors, Their Families and Frontline Healthcare Workers: What Should Mental Health Specialists Prepare For?",2021,Frontiers in Psychiatry,Agnieszka_Patrycja_Pluta_3,10-3389_fpsyt-2021-562899,A4032D17AD9318A21472EF2A2DCD16E29892DF87
5142,383,386,Agnieszka Patrycja Pluta,https://orcid.org/0000-0002-4684-1919,https://doi.org/10.17430/jhs.2021.11.2.1,THEORY OF MIND DEVELOPMENT IN DEAF CHILDREN WITH COCHLEAR IMPLANTS: LITERATURE REVIEW,2021-08-31,Journal of Hearing Science,Agnieszka_Patrycja_Pluta_31,10-17430_jhs-2021-11-2-1,A4032D17AD9318A21472EF2A2DCD16E29892DF87
5143,384,387,Agnieszka Patrycja Pluta,https://orcid.org/0000-0002-4684-1919,https://doi.org/10.1016/j.mri.2020.10.013,The laminar pattern of resting state in human cerebral cortex,2021-02,Magnetic Resonance Imaging,Agnieszka_Patrycja_Pluta_4,10-1016_j-mri-2020-10-013,A4032D17AD9318A21472EF2A2DCD16E29892DF87
5144,385,388,Agnieszka Patrycja Pluta,https://orcid.org/0000-0002-4684-1919,https://doi.org/10.3389/fpsyg.2020.548802,In Search for the Meaning of Illness: Content of Narrative Discourse Is Related to Cognitive Deficits in Stroke Patients,2021-01-18,Frontiers in Psychology,Agnieszka_Patrycja_Pluta_5,10-3389_fpsyg-2020-548802,A4032D17AD9318A21472EF2A2DCD16E29892DF87
5145,386,389,Agnieszka Patrycja Pluta,https://orcid.org/0000-0002-4684-1919,https://doi.org/10.17431/890042,Altered pattern of resting bioelectrical activity in childrendiagnosed with dyslexia,2020,Nowa Audiofonologia,Agnieszka_Patrycja_Pluta_32,10-17431_890042,A4032D17AD9318A21472EF2A2DCD16E29892DF87
5146,387,390,Agnieszka Patrycja Pluta,https://orcid.org/0000-0002-4684-1919,https://doi.org/10.17431/882777,Central Auditory Processing Disorders – Guidelines forDiagnosis and Therapy/Diagnosis and Therapy Guidelines,2020,Nowa Audiofonologia,Agnieszka_Patrycja_Pluta_33,10-17431_882777,A4032D17AD9318A21472EF2A2DCD16E29892DF87
5147,388,391,Agnieszka Patrycja Pluta,https://orcid.org/0000-0002-4684-1919,https://doi.org/10.17431/882785,Effects of Auditory Stimulation Therapy (SPS-S) in childrenwith auditory attention deficits and central auditoryprocessing disorder,2020,Nowa Audiofonologia,Agnieszka_Patrycja_Pluta_34,10-17431_882785,A4032D17AD9318A21472EF2A2DCD16E29892DF87
5148,389,392,Agnieszka Patrycja Pluta,https://orcid.org/0000-0002-4684-1919,https://doi.org/10.5114/hpr.2020.94720,HIV-related decreased brain activity during a semantic memory task is reflected in spontaneous brain functional connectivity,2020,Health Psychology Report,Agnieszka_Patrycja_Pluta_6,10-5114_hpr-2020-94720,A4032D17AD9318A21472EF2A2DCD16E29892DF87
5149,390,393,Agnieszka Patrycja Pluta,https://orcid.org/0000-0002-4684-1919,https://doi.org/10.14656/pfp20200102,Zastosowanie techniki fNIRS w badaniach mechanizmów neuronalnych poznania społecznego. Przegląd najważniejszych badań,2020,Polskie Forum Psychologiczne,Agnieszka_Patrycja_Pluta_7,10-14656_pfp20200102,A4032D17AD9318A21472EF2A2DCD16E29892DF87
5150,391,394,Agnieszka Patrycja Pluta,https://orcid.org/0000-0002-4684-1919,https://doi.org/10.1109/jsen.2020.3012404,Fatigue Detection Caused by Office Work With the Use of EOG Signal,2020-12-15,IEEE Sensors Journal,Agnieszka_Patrycja_Pluta_8,10-1109_jsen-2020-3012404,A4032D17AD9318A21472EF2A2DCD16E29892DF87
5151,392,395,Agnieszka Patrycja Pluta,https://orcid.org/0000-0002-4684-1919,https://doi.org/10.1007/s12144-018-9822-x,On the relationship between olfactory sensitivity and personality in HIV-seropositive and healthy men,2020-06,Current Psychology,Agnieszka_Patrycja_Pluta_9,10-1007_s12144-018-9822-x,A4032D17AD9318A21472EF2A2DCD16E29892DF87
5152,393,396,Agnieszka Patrycja Pluta,https://orcid.org/0000-0002-4684-1919,https://doi.org/10.3389/fnhum.2020.00119,Processing False Beliefs in Preschool Children and Adults: Developing a Set of Custom Tasks to Test the Theory of Mind in Neuroimaging and Behavioral Research,2020-04-15,Frontiers in Human Neuroscience,Agnieszka_Patrycja_Pluta_10,10-3389_fnhum-2020-00119,A4032D17AD9318A21472EF2A2DCD16E29892DF87
5153,394,397,Agnieszka Patrycja Pluta,https://orcid.org/0000-0002-4684-1919,https://doi.org/10.32612/uw.25449354.2019.1.pp,Researching the glottodidactic potential of selected techniques of working with language material using fMRI,2019,Applied Linguistics Papers,Agnieszka_Patrycja_Pluta_11,10-32612_uw-25449354-2019-1-pp,A4032D17AD9318A21472EF2A2DCD16E29892DF87
5154,395,398,Agnieszka Patrycja Pluta,https://orcid.org/0000-0002-4684-1919,https://doi.org/10.1016/j.ijporl.2019.109625,Early general development and central auditory system maturation in children with cochlear implants – A case series,2019-11,International Journal of Pediatric Otorhinolaryngology,Agnieszka_Patrycja_Pluta_12,10-1016_j-ijporl-2019-109625,A4032D17AD9318A21472EF2A2DCD16E29892DF87
5155,396,399,Agnieszka Patrycja Pluta,https://orcid.org/0000-0002-4684-1919,https://doi.org/10.3389/fnhum.2019.00284,Altered Functional Connectivity in Patients With Sloping Sensorineural Hearing Loss,2019-08-22,Frontiers in Human Neuroscience,Agnieszka_Patrycja_Pluta_13,10-3389_fnhum-2019-00284,A4032D17AD9318A21472EF2A2DCD16E29892DF87
5156,397,400,Agnieszka Patrycja Pluta,https://orcid.org/0000-0002-4684-1919,https://doi.org/10.1016/j.psychres.2018.12.109,Assessing self-reported empathy and altruism in patients suffering from enduring borderline personality disorder,2019-03,Psychiatry Research,Agnieszka_Patrycja_Pluta_14,10-1016_j-psychres-2018-12-109,A4032D17AD9318A21472EF2A2DCD16E29892DF87
5157,398,401,Agnieszka Patrycja Pluta,https://orcid.org/0000-0002-4684-1919,https://doi.org/10.1037/neu0000504,HIV and age underlie specific patterns of brain abnormalities and cognitive changes in high functioning patients.,2019-03,Neuropsychology,Agnieszka_Patrycja_Pluta_15,10-1037_neu0000504,A4032D17AD9318A21472EF2A2DCD16E29892DF87
5158,399,402,Agnieszka Patrycja Pluta,https://orcid.org/0000-0002-4684-1919,https://doi.org/10.1007/s13365-018-0679-4,"Effects of age, HIV, and HIV-associated clinical factors on neuropsychological functioning and brain regional volume in HIV+ patients on effective treatment",2019-02,Journal of NeuroVirology,Agnieszka_Patrycja_Pluta_16,10-1007_s13365-018-0679-4,A4032D17AD9318A21472EF2A2DCD16E29892DF87
5159,400,403,Agnieszka Patrycja Pluta,https://orcid.org/0000-0002-4684-1919,https://doi.org/10.1016/j.pnpbp.2018.06.006,HIV infection across aging: Synergistic effects on intrinsic functional connectivity of the brain,2019-01,Progress in Neuro-Psychopharmacology and Biological Psychiatry,Agnieszka_Patrycja_Pluta_17,10-1016_j-pnpbp-2018-06-006,A4032D17AD9318A21472EF2A2DCD16E29892DF87
5160,401,404,Agnieszka Patrycja Pluta,https://orcid.org/0000-0002-4684-1919,https://doi.org/10.21307/ane-2018-010,The relationship between alpha burst activity and the default mode network,2018,Acta Neurobiologiae Experimentalis,Agnieszka_Patrycja_Pluta_18,10-21307_ane-2018-010,A4032D17AD9318A21472EF2A2DCD16E29892DF87
5161,402,405,Agnieszka Patrycja Pluta,https://orcid.org/0000-0002-4684-1919,https://doi.org/10.1016/j.bbr.2018.02.007,Age and HIV effects on resting state of the brain in relationship to neurocognitive functioning,2018-05,Behavioural Brain Research,Agnieszka_Patrycja_Pluta_19,10-1016_j-bbr-2018-02-007,A4032D17AD9318A21472EF2A2DCD16E29892DF87
5162,403,406,Agnieszka Patrycja Pluta,https://orcid.org/0000-0002-4684-1919,https://doi.org/10.1017/s1355617717000960,Affective and Cognitive Verbal Theory of Mind in Schizophrenia: Results From a Novel Paradigm,2018-03,Journal of the International Neuropsychological Society,Agnieszka_Patrycja_Pluta_20,10-1017_s1355617717000960,A4032D17AD9318A21472EF2A2DCD16E29892DF87
5163,404,407,Agnieszka Patrycja Pluta,https://orcid.org/0000-0002-4684-1919,https://doi.org/10.1016/j.psychres.2018.01.003,Assessing advanced theory of mind and alexithymia in patients suffering from enduring borderline personality disorder,2018-03,Psychiatry Research,Agnieszka_Patrycja_Pluta_21,10-1016_j-psychres-2018-01-003,A4032D17AD9318A21472EF2A2DCD16E29892DF87
5164,405,408,Agnieszka Patrycja Pluta,https://orcid.org/0000-0002-4684-1919,https://doi.org/10.17431/901414,Ocena zdolności do analizowania zdarzeń akustycznych w czasie,2017,Nowa Audiofonologia,Agnieszka_Patrycja_Pluta_22,10-17431_901414,A4032D17AD9318A21472EF2A2DCD16E29892DF87
5165,406,409,Agnieszka Patrycja Pluta,https://orcid.org/0000-0002-4684-1919,https://doi.org/10.1016/j.heares.2017.09.012,Tonotopic organisation of the auditory cortex in sloping sensorineural hearing loss,2017-11,Hearing Research,Agnieszka_Patrycja_Pluta_23,10-1016_j-heares-2017-09-012,A4032D17AD9318A21472EF2A2DCD16E29892DF87
5166,407,410,Agnieszka Patrycja Pluta,https://orcid.org/0000-0002-4684-1919,https://doi.org/10.1037/neu0000379,The nature of the relationship between neurocognition and theory of mind impairments in stroke patients.,2017-09,Neuropsychology,Agnieszka_Patrycja_Pluta_24,10-1037_neu0000379,A4032D17AD9318A21472EF2A2DCD16E29892DF87
5167,408,411,Mateusz Piotr Płatos,https://orcid.org/0000-0003-3749-5505,https://doi.org/10.1016/j.rasd.2020.101716,Friendship understanding in males and females on the autism spectrum and their typically developing peers,2021,Research in Autism Spectrum Disorders,Mateusz_Piotr_Płatos_1,10-1016_j-rasd-2020-101716,B6F9935D1A5199A917AD21CB3AB2B4EEE1665A30
5168,409,412,Mateusz Piotr Płatos,https://orcid.org/0000-0003-3749-5505,https://doi.org/10.31648/przegldpsychologiczny.7787,From idea to social change. Opportunities and barriers to the development of social innovations in Poland on the example of solutions for people on the autism spectrum,2021-12-22,Przegląd Psychologiczny,Mateusz_Piotr_Płatos_2,10-31648_przegldpsychologiczny-7787,B6F9935D1A5199A917AD21CB3AB2B4EEE1665A30
5169,410,413,Mateusz Piotr Płatos,https://orcid.org/0000-0003-3749-5505,https://doi.org/10.31648/pp.7319,Od pomysłu do zmiany społecznej. Możliwości i bariery rozwoju innowacji społecznych w Polsce na przykładzie rozwiązań dla osób ze spektrum autyzmu,2021-12-22,Przegląd Psychologiczny,Mateusz_Piotr_Płatos_3,10-31648_pp-7319,B6F9935D1A5199A917AD21CB3AB2B4EEE1665A30
5170,411,414,Mateusz Piotr Płatos,https://orcid.org/0000-0003-3749-5505,https://doi.org/10.1186/s12913-019-4432-3,"Service use, unmet needs, and barriers to services among adolescents and young adults with autism spectrum disorder in Poland",2019-12,BMC Health Services Research,Mateusz_Piotr_Płatos_4,10-1186_s12913-019-4432-3,B6F9935D1A5199A917AD21CB3AB2B4EEE1665A30
5171,412,415,Mateusz Piotr Płatos,https://orcid.org/0000-0003-3749-5505,https://doi.org/10.1007/s10803-017-3429-1,Broadening the Scope of Peer-Mediated Intervention for Individuals with Autism Spectrum Disorders,2018-03,Journal of Autism and Developmental Disorders,Mateusz_Piotr_Płatos_5,10-1007_s10803-017-3429-1,B6F9935D1A5199A917AD21CB3AB2B4EEE1665A30
5172,413,416,Monika Prusik,https://orcid.org/0000-0001-8552-9920,https://doi.org/10.1371/journal.pone.0258948,The basic psychological needs satisfaction and frustration scale at work: A validation in the Polish language,2021-11-04,PLOS ONE,Monika_Prusik_1,10-1371_journal-pone-0258948,CEA9FC864DCE22F3DA33D32E12D9B6939C4E85D2
5173,414,417,Monika Prusik,https://orcid.org/0000-0001-8552-9920,https://doi.org/10.3389/fpsyg.2021.696891,Towards Better Understanding of the Harmful Impact of Hindrance and Challenge Stressors on Job Burnout of Nurses. A One-Year Cross-Lagged Study on Mediation Role of Work-Family Conflict,2021-09-17,Frontiers in Psychology,Monika_Prusik_2,10-3389_fpsyg-2021-696891,CEA9FC864DCE22F3DA33D32E12D9B6939C4E85D2
5174,415,418,Monika Prusik,https://orcid.org/0000-0001-8552-9920,https://doi.org/10.1371/journal.pone.0256558,Is self-determination good for your effectiveness? A study of factors which influence performance within self-determination theory,2021-09-08,PLOS ONE,Monika_Prusik_3,10-1371_journal-pone-0256558,CEA9FC864DCE22F3DA33D32E12D9B6939C4E85D2
5175,416,419,Monika Prusik,https://orcid.org/0000-0001-8552-9920,https://doi.org/10.1016/j.paid.2020.110413,Too many shades of gray: The Dark Triad and its linkage to coercive and coaxing tactics to obtain sex and the quality of romantic relationships,2021-02,Personality and Individual Differences,Monika_Prusik_4,10-1016_j-paid-2020-110413,CEA9FC864DCE22F3DA33D32E12D9B6939C4E85D2
5176,417,420,Monika Prusik,https://orcid.org/0000-0001-8552-9920,https://doi.org/10.21909/sp.2019.04.785,‘I Will Help but not Everybody’ – Donating to Charity in a Deficit vs. Growth Condition: The Importance of Well-Being,2019,Studia Psychologica,Monika_Prusik_5,10-21909_sp-2019-04-785,CEA9FC864DCE22F3DA33D32E12D9B6939C4E85D2
