institution,id,doi,title,display_name,publication_year,publication_date,journal,type,language,pdf_url,landing_page_url,oa_url,apc_paid,authors,author_orcids,countries,institutions,clean_doi
Uniwersytet_Mikołaja_Kopernika_w_Toruniu,https://openalex.org/W3160088219,https://doi.org/10.31234/osf.io/8vwbf,Improving the generalizability of infant psychological research: The ManyBabies model,Improving the generalizability of infant psychological research: The ManyBabies model,2021,2021-04-02,,article,en,https://psyarxiv.com/8vwbf/download,https://doi.org/10.31234/osf.io/8vwbf,https://psyarxiv.com/8vwbf/download,,"Ingmar Visser, Christina Bergmann, Krista Byers‐Heinlein, Rodrigo Dal Ben, Włodzisław Duch, Samuel H. Forbes, Laura Franchin, Michael C. Frank, Alessandra Geraci, J. Kiley Hamlin, Zsuzsa Káldy, Louisa Kulke, Catherine Laverty, Casey Lew‐Williams, Victoria Mateu, Julien Mayor, David Moreau, Iris Nomikou, Tobias Schuwerk, Elizabeth A. Simpson, Leher Singh, Mélanie Söderström, Jess Sullivan, Marion I. van den Heuvel, Gert Westermann, Yuki Yamada, Lorijn Zaadnoordijk, Martin Zettersten",Ingmar Visser: https://orcid.org/0000-0003-3855-2778; Christina Bergmann: https://orcid.org/0000-0003-2656-9070; Krista Byers‐Heinlein: https://orcid.org/0000-0002-7040-2510; Rodrigo Dal Ben: https://orcid.org/0000-0003-2185-8762; Włodzisław Duch: https://orcid.org/0000-0001-7882-4729; Samuel H. Forbes: https://orcid.org/0000-0003-1022-4676; Laura Franchin: https://orcid.org/0000-0001-8777-8752; Michael C. Frank: https://orcid.org/0000-0002-7551-4378; Alessandra Geraci: https://orcid.org/0000-0003-1375-9190; J. Kiley Hamlin: https://orcid.org/0000-0001-6173-9878; Zsuzsa Káldy: https://orcid.org/0000-0002-0679-4505; Louisa Kulke: https://orcid.org/0000-0002-9696-8619; Catherine Laverty: https://orcid.org/0000-0003-1101-3942; Casey Lew‐Williams: https://orcid.org/0000-0002-8781-4458; Victoria Mateu: https://orcid.org/0000-0002-3170-4444; Julien Mayor: https://orcid.org/0000-0001-9827-5421; David Moreau: https://orcid.org/0000-0002-1957-1941; Iris Nomikou: https://orcid.org/0000-0002-5555-9974; Tobias Schuwerk: https://orcid.org/0000-0003-3720-7120; Elizabeth A. Simpson: https://orcid.org/0000-0003-2715-2533; Leher Singh: https://orcid.org/0000-0001-9423-4956; Mélanie Söderström: https://orcid.org/0000-0003-3212-5775; Jess Sullivan: None; Marion I. van den Heuvel: https://orcid.org/0000-0003-2027-6234; Gert Westermann: https://orcid.org/0000-0003-2803-1872; Yuki Yamada: https://orcid.org/0000-0003-1431-568X; Lorijn Zaadnoordijk: https://orcid.org/0000-0002-7484-6995; Martin Zettersten: https://orcid.org/0000-0002-0444-7059,"CA, DE, FR, GB, IE, IT, JP, NL, NO, NZ, PL, SG, US","Kyushu University, Lancaster University, Ludwig-Maximilians-Universität München, Max Planck Institute for Psycholinguistics, Max Planck Society, National University of Singapore, Nicolaus Copernicus University, Princeton University, Schiller International University, Skidmore College, Stanford University, Tilburg University, Trinity College Dublin, University of Amsterdam, University of Auckland, University of Birmingham, University of British Columbia, University of California, Los Angeles, University of East Anglia, University of Manitoba, University of Miami, University of Oslo, University of Oxford, University of Portsmouth, University of Trento",10.31234/osf.io/8vwbf
Uniwersytet_Mikołaja_Kopernika_w_Toruniu,https://openalex.org/W4200323959,https://doi.org/10.1007/s11406-021-00446-z,"Harm, Forgiveness and the Subjectivity of the Victim","Harm, Forgiveness and the Subjectivity of the Victim",2021,2021-12-07,Philosophia,article,en,https://link.springer.com/content/pdf/10.1007/s11406-021-00446-z.pdf,https://doi.org/10.1007/s11406-021-00446-z,https://link.springer.com/content/pdf/10.1007/s11406-021-00446-z.pdf,2390 EUR (USD 2990),Jarosław Horowski,Jarosław Horowski: https://orcid.org/0000-0002-6412-1544,PL,Nicolaus Copernicus University,10.1007/s11406-021-00446-z
Uniwersytet_Mikołaja_Kopernika_w_Toruniu,https://openalex.org/W3020165970,https://doi.org/10.12775/jpm.2018.155,SIGNIFICANCE OF EMOTIONAL INTELLIGENCE IN LEADERSHIP,SIGNIFICANCE OF EMOTIONAL INTELLIGENCE IN LEADERSHIP,2020,2020-01-29,Journal of Positive Management,article,en,https://apcz.umk.pl/czasopisma/index.php/JPM/article/download/JPM.2018.155/24642,https://doi.org/10.12775/jpm.2018.155,https://apcz.umk.pl/czasopisma/index.php/JPM/article/download/JPM.2018.155/24642,,Kamila Skrzypczyńska,Kamila Skrzypczyńska: None,PL,Nicolaus Copernicus University,10.12775/jpm.2018.155
Uniwersytet_Mikołaja_Kopernika_w_Toruniu,https://openalex.org/W3007226964,https://doi.org/10.12775/llp.2020.004,The Therapeutic vs. Constructive Approach to the Transformative Character of Collective Intentionality. The Interpersonal Level of Explanation,The Therapeutic vs. Constructive Approach to the Transformative Character of Collective Intentionality. The Interpersonal Level of Explanation,2020,2020-02-19,Logic and Logical Philosophy,article,en,,https://doi.org/10.12775/llp.2020.004,,,Daniel Żuromski,Daniel Żuromski: https://orcid.org/0000-0002-4854-2306,PL,Nicolaus Copernicus University,10.12775/llp.2020.004
Uniwersytet_Mikołaja_Kopernika_w_Toruniu,https://openalex.org/W3142556417,https://doi.org/10.2478/ctra-2020-0002,The Importance of Place in Creative Activity - a Proposal for an Integral Approach,The Importance of Place in Creative Activity - a Proposal for an Integral Approach,2020,2020-01-01,Creativity Theories – Research – Applications,article,en,,https://doi.org/10.2478/ctra-2020-0002,,,"Beata Przyborowska, Piotr Błajet",Beata Przyborowska: https://orcid.org/0000-0003-3418-3709; Piotr Błajet: https://orcid.org/0000-0001-8101-0494,PL,Nicolaus Copernicus University,10.2478/ctra-2020-0002
Uniwersytet_Mikołaja_Kopernika_w_Toruniu,https://openalex.org/W3158067471,https://doi.org/10.1371/journal.pone.0250469,Examining the relationships between income inequalities and different dimensions of well-being in selected Central Eastern European (CEE) countries,Examining the relationships between income inequalities and different dimensions of well-being in selected Central Eastern European (CEE) countries,2021,2021-04-28,PLoS ONE,article,en,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0250469&type=printable,https://doi.org/10.1371/journal.pone.0250469,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0250469&type=printable,1805 USD (USD 1805),"Małgorzata Szczepaniak, Andrzej Geise",Małgorzata Szczepaniak: https://orcid.org/0000-0001-6007-8430; Andrzej Geise: https://orcid.org/0000-0003-4581-5484,PL,Nicolaus Copernicus University,10.1371/journal.pone.0250469
Uniwersytet_Mikołaja_Kopernika_w_Toruniu,https://openalex.org/W3195710206,https://doi.org/10.1163/25898833-12340041,Old Japanese Post-Nasal Non-Back Close Vowels in a Comparative Perspective,Old Japanese Post-Nasal Non-Back Close Vowels in a Comparative Perspective,2021,2021-08-17,International Journal of Eurasian Linguistics,article,en,,https://doi.org/10.1163/25898833-12340041,,,Aleksandra Jarosz,Aleksandra Jarosz: https://orcid.org/0000-0002-4356-6528,PL,Nicolaus Copernicus University,10.1163/25898833-12340041
Uniwersytet_Mikołaja_Kopernika_w_Toruniu,https://openalex.org/W2940719600,https://doi.org/10.21784/iwp.2019.003,Strategie radzenia sobie ze stresem w opinii pielęgniarek,Strategie radzenia sobie ze stresem w opinii pielęgniarek,2019,2019-04-26,Innowacje w Pielęgniarstwie,article,en,http://wyd.edu.pl/images/Czasopisma_naukowe/PPA/IwP2018/IwP_2019_1_4/IwP_2019_1_4_Piernikowska_Podsiadly.pdf,https://doi.org/10.21784/iwp.2019.003,http://wyd.edu.pl/images/Czasopisma_naukowe/PPA/IwP2018/IwP_2019_1_4/IwP_2019_1_4_Piernikowska_Podsiadly.pdf,,"Agnieszka Piernikowska, Dominika Podsiadły",Agnieszka Piernikowska: None; Dominika Podsiadły: None,PL,Collegium Medicum in Bydgoszcz,10.21784/iwp.2019.003
Uniwersytet_Mikołaja_Kopernika_w_Toruniu,https://openalex.org/W2804613098,https://doi.org/10.1007/s40839-018-0054-z,What conditions education for forgiveness in terms of the neo-Thomistic philosophy of education,What conditions education for forgiveness in terms of the neo-Thomistic philosophy of education,2018,2018-05-24,Journal of Religious Education,article,en,https://link.springer.com/content/pdf/10.1007/s40839-018-0054-z.pdf,https://doi.org/10.1007/s40839-018-0054-z,https://link.springer.com/content/pdf/10.1007/s40839-018-0054-z.pdf,2190 EUR (USD 2790),Jarosław Horowski,Jarosław Horowski: https://orcid.org/0000-0002-6412-1544,PL,Nicolaus Copernicus University,10.1007/s40839-018-0054-z
Uniwersytet_Mikołaja_Kopernika_w_Toruniu,https://openalex.org/W2884796990,https://doi.org/10.12775/pbe.2018.001,Psychological and Pedagogical Care for Children with Special Educational Needs – a System in Poland,Psychological and Pedagogical Care for Children with Special Educational Needs – a System in Poland,2018,2018-06-30,Przegląd Badań Edukacyjnych,article,en,https://apcz.umk.pl/czasopisma/index.php/PBE/article/download/PBE.2018.001/15125,https://doi.org/10.12775/pbe.2018.001,https://apcz.umk.pl/czasopisma/index.php/PBE/article/download/PBE.2018.001/15125,,"Ditta Baczała, Jarosław Bąbka, Agnieszka Nowicka",Ditta Baczała: https://orcid.org/0000-0002-2761-2897; Jarosław Bąbka: https://orcid.org/0000-0002-8675-553X; Agnieszka Nowicka: https://orcid.org/0000-0003-0877-3174,PL,"Nicolaus Copernicus University, University of Zielona Góra",10.12775/pbe.2018.001
Uniwersytet_Mikołaja_Kopernika_w_Toruniu,https://openalex.org/W3003319407,https://doi.org/10.2478/linpo-2018-0014,Reflexes of Proto-Ryukyuan *i and *u in Miyakoan as a chain shift,Reflexes of Proto-Ryukyuan *i and *u in Miyakoan as a chain shift,2018,2018-12-01,Lingua Posnaniensis,article,en,https://www.sciendo.com/pdf/10.2478/linpo-2018-0014,https://doi.org/10.2478/linpo-2018-0014,https://www.sciendo.com/pdf/10.2478/linpo-2018-0014,,Aleksandra Jarosz,Aleksandra Jarosz: https://orcid.org/0000-0002-4356-6528,PL,Nicolaus Copernicus University,10.2478/linpo-2018-0014
Uniwersytet_Mikołaja_Kopernika_w_Toruniu,https://openalex.org/W2611267535,https://doi.org/10.1080/14708477.2017.1318892,A languacognitive constructionist approach to intercultural competence in educational settings,A languacognitive constructionist approach to intercultural competence in educational settings,2017,2017-05-01,Language and Intercultural Communication,article,en,,https://doi.org/10.1080/14708477.2017.1318892,,,"Ariadna Strugielska, Katarzyna Piątkowska",Ariadna Strugielska: https://orcid.org/0000-0002-5137-1923; Katarzyna Piątkowska: https://orcid.org/0000-0002-4924-5557,PL,Nicolaus Copernicus University,10.1080/14708477.2017.1318892
Uniwersytet_Mikołaja_Kopernika_w_Toruniu,https://openalex.org/W2794007692,https://doi.org/10.26913/80202017.0112.0007,"Crypts, Phantoms, and Cultural Trauma: A Hauntological Approach to Recent British First World War Fiction","Crypts, Phantoms, and Cultural Trauma: A Hauntological Approach to Recent British First World War Fiction",2017,2017-01-01,Avant,article,en,,https://doi.org/10.26913/80202017.0112.0007,https://doi.org/10.26913/80202017.0112.0007,,Anna Branach‐Kallas,Anna Branach‐Kallas: https://orcid.org/0000-0001-5754-1906,PL,Nicolaus Copernicus University,10.26913/80202017.0112.0007
Uniwersytet_Mikołaja_Kopernika_w_Toruniu,https://openalex.org/W3201529893,https://doi.org/10.1007/s10943-021-01424-1,Human Health and Christianity in the Context of the Dilemma of Forgiveness,Human Health and Christianity in the Context of the Dilemma of Forgiveness,2021,2021-09-13,Journal of Religion and Health,article,en,https://link.springer.com/content/pdf/10.1007/s10943-021-01424-1.pdf,https://doi.org/10.1007/s10943-021-01424-1,https://link.springer.com/content/pdf/10.1007/s10943-021-01424-1.pdf,2390 EUR (USD 2990),"Jarosław Horowski, Mirosław Kowalski",Jarosław Horowski: https://orcid.org/0000-0002-6412-1544; Mirosław Kowalski: https://orcid.org/0000-0003-2960-8258,PL,"Nicolaus Copernicus University, University of Zielona Góra",10.1007/s10943-021-01424-1
Uniwersytet_Mikołaja_Kopernika_w_Toruniu,https://openalex.org/W2956090587,https://doi.org/10.2478/yplm-2018-0004,"Innovations, distribution gaps and mirror images: The reflexes of Proto-Ryukyuan close vowels in a post-nasal position","Innovations, distribution gaps and mirror images: The reflexes of Proto-Ryukyuan close vowels in a post-nasal position",2018,2018-12-01,Yearbook of the Poznan Linguistic Meeting,article,en,https://content.sciendo.com/downloadpdf/journals/yplm/4/1/article-p75.pdf,https://doi.org/10.2478/yplm-2018-0004,https://content.sciendo.com/downloadpdf/journals/yplm/4/1/article-p75.pdf,,Aleksandra Jarosz,Aleksandra Jarosz: https://orcid.org/0000-0002-4356-6528,PL,Nicolaus Copernicus University,10.2478/yplm-2018-0004
Uniwersytet_Mikołaja_Kopernika_w_Toruniu,https://openalex.org/W3119546633,https://doi.org/10.5281/zenodo.1420007,Resistance training for the elderly. Review of the literature,Resistance training for the elderly. Review of the literature,2018,2018-09-01,DOAJ (DOAJ: Directory of Open Access Journals),article,en,,https://doaj.org/article/739500fa78794599b270d0830af775d1,,,"Anna Traczyk, Karolina Kuźba, Joanna Chłystek, Kamil Potyra, Agata Abramczyk, Mateusz Łakomski",Anna Traczyk: None; Karolina Kuźba: None; Joanna Chłystek: None; Kamil Potyra: None; Agata Abramczyk: None; Mateusz Łakomski: None,PL,"Collegium Medicum in Bydgoszcz, Kazimierz Pułaski University of Technology and Humanities in Radom, Nicolaus Copernicus University",10.5281/zenodo.1420007
Uniwersytet_Mikołaja_Kopernika_w_Toruniu,https://openalex.org/W2957984479,https://doi.org/10.15557/pipk.2019.0013,Symptoms of muscle dysmorphia in male gym users,Symptoms of muscle dysmorphia in male gym users,2019,2019-06-28,Psychiatria i Psychologia Kliniczna,article,en,,https://doi.org/10.15557/pipk.2019.0013,https://doi.org/10.15557/pipk.2019.0013,,Lidia Wiśniewska-Nogaj,Lidia Wiśniewska-Nogaj: https://orcid.org/0000-0002-6039-3948,PL,Nicolaus Copernicus University,10.15557/pipk.2019.0013
Uniwersytet_Mikołaja_Kopernika_w_Toruniu,https://openalex.org/W3126823870,https://doi.org/10.1075/gest.17011.sow,Gestures in patients’ presentation of medically unexplained symptoms (MUS),Gestures in patients’ presentation of medically unexplained symptoms (MUS),2020,2020-12-31,Gesture,article,en,,https://doi.org/10.1075/gest.17011.sow,,,"Agnieszka Sowińska, Monika Boruta-Żywiczyńska",Agnieszka Sowińska: https://orcid.org/0000-0002-3684-7129; Monika Boruta-Żywiczyńska: https://orcid.org/0000-0002-1647-4118,"CL, PL","Nicolaus Copernicus University, Universidad Católica del Norte",10.1075/gest.17011.sow
Uniwersytet_Mikołaja_Kopernika_w_Toruniu,https://openalex.org/W2899009929,https://doi.org/10.18778/2083-8530.17.03,"Shakespeare, Authority and Hauntology: Postdramatic Performance in Walny Theatre’s Hamlet","Shakespeare, Authority and Hauntology: Postdramatic Performance in Walny Theatre’s Hamlet",2018,2018-06-30,Multicultural Shakespeare Translation Appropriation and Performance,article,en,https://czasopisma.uni.lodz.pl/szekspir/article/download/3680/3264,https://doi.org/10.18778/2083-8530.17.03,https://czasopisma.uni.lodz.pl/szekspir/article/download/3680/3264,,Edyta Lorek-Jezińska,Edyta Lorek-Jezińska: https://orcid.org/0000-0002-5492-4255,PL,Nicolaus Copernicus University,10.18778/2083-8530.17.03
Uniwersytet_Mikołaja_Kopernika_w_Toruniu,https://openalex.org/W3206892315,https://doi.org/10.35765/eetp.2021.1661.07,Creativity and Parental Involvement in Early Childhood Education in the Reggio Emilia Approach and Philosophy,Creativity and Parental Involvement in Early Childhood Education in the Reggio Emilia Approach and Philosophy,2021,2021-07-23,Edukacja Elementarna w Teorii i Praktyce,article,en,https://czasopisma.ignatianum.edu.pl/eetp/article/download/1753/1900,https://doi.org/10.35765/eetp.2021.1661.07,https://czasopisma.ignatianum.edu.pl/eetp/article/download/1753/1900,,"Maciej Kołodziejski, Tomas Butvilas",Maciej Kołodziejski: https://orcid.org/0000-0001-7904-7474; Tomas Butvilas: https://orcid.org/0000-0003-4890-559X,"LT, PL","General Jonas Žemaitis Military Academy of Lithuania, Mykolas Romeris University, Nicolaus Copernicus University",10.35765/eetp.2021.1661.07
Uniwersytet_Mikołaja_Kopernika_w_Toruniu,https://openalex.org/W4200510487,https://doi.org/10.12775/pbe.2021.033,Changing the Health Behaviour of Students During the COVID-19 Pandemic in Poland,Changing the Health Behaviour of Students During the COVID-19 Pandemic in Poland,2021,2021-12-16,Przegląd Badań Edukacyjnych,article,en,https://apcz.umk.pl/PBE/article/download/32441/30792,https://doi.org/10.12775/pbe.2021.033,https://apcz.umk.pl/PBE/article/download/32441/30792,,"Beata Przyborowska, Piotr Błajet",Beata Przyborowska: https://orcid.org/0000-0003-3418-3709; Piotr Błajet: https://orcid.org/0000-0001-8101-0494,PL,Nicolaus Copernicus University,10.12775/pbe.2021.033
Uniwersytet_Mikołaja_Kopernika_w_Toruniu,https://openalex.org/W3179318942,,The assessment of the patients disability degree using the EDSS scale in various forms of multiple sclerosis,The assessment of the patients disability degree using the EDSS scale in various forms of multiple sclerosis,2018,2018-03-01,DOAJ (DOAJ: Directory of Open Access Journals),article,en,,https://doaj.org/article/ef4b0a7cf63b487ba4776bf88c25b617,,,"Magda Kucharczuk, Karolina Juraszek, Stanisław Krajewski, Marta Surman-Wika, Karol Tkaczyński",Magda Kucharczuk: None; Karolina Juraszek: https://orcid.org/0000-0002-8493-0576; Stanisław Krajewski: https://orcid.org/0000-0002-6033-0322; Marta Surman-Wika: None; Karol Tkaczyński: https://orcid.org/0000-0002-6116-3407,"PK, PL","Collegium Medicum in Bydgoszcz, Military Hospital, Nicolaus Copernicus University",
Uniwersytet_Mikołaja_Kopernika_w_Toruniu,https://openalex.org/W4237978498,https://doi.org/10.2478/cpp-2019-0014,Wendigo Psychosis,Wendigo Psychosis,2019,2019-09-01,Current Problems of Psychiatry,article,en,https://content.sciendo.com/downloadpdf/journals/cpp/20/3/article-p213.pdf,https://doi.org/10.2478/cpp-2019-0014,https://content.sciendo.com/downloadpdf/journals/cpp/20/3/article-p213.pdf,,"Michalina Kolan, Kamil Leis, Aleksandra Baska, Jakub Kazik, Przemysław Gałązka",Michalina Kolan: None; Kamil Leis: https://orcid.org/0000-0003-3022-5545; Aleksandra Baska: https://orcid.org/0000-0001-7782-1972; Jakub Kazik: https://orcid.org/0000-0002-0228-820X; Przemysław Gałązka: https://orcid.org/0000-0002-8227-8350,PL,"Antoni Jurasz University Hospital, Collegium Medicum in Bydgoszcz, Nicolaus Copernicus University",10.2478/cpp-2019-0014
